date_day,revenue,Facebook Cost,Google Ads Cost,Bing Ads Cost,Pinterest Cost,Snapchat Cost,TikTok Cost,Influencer Cost,TikTok Influencers,Tatari,MNTN,Direct Mail,SMS Cost,Collab Spend,CJ Commissions,Fig Spend,Facebook - Loyalty,Linkby Spend,Google Ads - Retention Spend,Ad Credits,Sale,Mystery Box,SMS Sends,Email Campaign Delivery,Email Campaign Opens,Email Campaign Clicks,Email Flow Delivery,Email Flow Opens,Email Flow Clicks,Organic Impressions,Solid Color Launch,Print Launch,Product Launch
2022-01-15,221664.98,38246.21,8784.19,583.64,2077.94,1499.17,1050,0,0,0,0,0,616.3548387,0,465.273,0,261.63,0,102.74,0,2,0,730129,0,0,0,28715,3619,24657,5322.58,0,6,0
2022-01-16,147686.31,37859.35,8569.68,640.8,2096.39,1499.31,1050,1200,0,0,0,0,616.3548387,0,214.713,0,247.12,0,101.04,0,2,0,11198,0,0,0,21862,2317,17668,5322.58,0,7,0
2022-01-17,135306.78,44778.87,8604.02,574.26,2090.64,1499.59,1050,900,0,0,0,0,616.3548387,0,73.419,0,240.87,0,139.22,0,2,0,8903,0,0,0,23328,2143,18479,5322.58,0,8,0
2022-01-18,127651.31,59001.44,8783.77,719.26,2091.1,1499.35,1044.9,8000,0,0,0,0,616.3548387,0,84.837,0,247.08,0,147.61,0,2,0,9759,660305,8078,154357,23778,2072,17644,5322.58,0,9,0
2022-01-19,121329.67,57790.76,9800.68,683.37,2153.52,1499.45,1050,0,0,0,0,0,616.3548387,0,81.953,0,253.89,0,156.36,0,2,0,9752,177,117,664,22967,2182,17243,5322.58,0,10,0
2022-01-20,219970.56,58108.85,10625.5,844.54,2567.85,1499.42,1050,0,0,0,0,0,616.3548387,0,96.798,0,254.64,0,146.83,0,2,0,39185,1086889,10817,497599,23368,2809,18606,5322.58,0,11,0
2022-01-21,104693.5,46001.41,9648.09,796.79,2555.64,1499.16,1365.01,7050,0,0,0,0,616.3548387,0,74.576,0,246.8,0,68.95,0,0,0,11429,998126,5587,525806,23894,3072,19940,5322.58,0,12,0
2022-01-22,106543.44,40447.65,8148.65,627.59,2557.07,1499.39,1543.96,10000,0,0,0,0,616.3548387,0,98.328,0,259.6,0,66.44,0,0,0,9387,0,0,0,20389,2575,16262,5322.58,0,13,0
2022-01-23,87614.86,26106.07,8772.46,710.11,2586.43,1499.68,1549.39,0,0,0,0,0,616.3548387,0,43.623,0,254.56,0,161.41,0,0,0,8078,1003057,8608,446448,21313,2403,15125,5322.58,0,14,0
2022-01-24,65776.75,26768.52,7952.65,795.37,2584.57,1499.76,1550,1000,0,0,0,0,616.3548387,0,49.972,0,241.04,0,155.35,0,0,0,9616,176,58,304,19708,2273,13884,5322.58,0,15,0
2022-01-25,71772.32,27066.54,8923.8,938.98,2556.61,1499.58,1549.96,0,0,0,0,0,616.3548387,0,59.451,0,241.96,0,113.42,0,0,0,7105,991427,8599,446633,32810,2450,21544,5322.58,0,16,0
2022-01-26,73377.13,24667.32,7733.25,865.07,2845.55,1494.75,1550,0,0,0,0,0,616.3548387,0,53.171,0,253.42,0,117.03,0,0,0,6152,176,54,283,17273,1376,11380,5322.58,0,17,0
2022-01-27,85186.61,23431.36,7090.34,771.78,1431.83,1275.9,1550,5750,0,0,0,0,616.3548387,0,78.398,0,254.01,0,117.25,0,0,0,5842,661958,4263,171952,17820,1370,11395,5322.58,0,18,0
2022-01-28,85134.5,23728.43,7820.48,682.99,500.14,1274.96,1550,7200,0,0,0,0,616.3548387,0,76.231,0,255.02,0,79.32,0,0,0,6527,176,70,330,23031,1495,13769,5322.58,0,19,0
2022-01-29,88289.57,23139.93,8482.92,642.98,499.92,1275,1550,2500,0,0,0,0,616.3548387,0,74.202,0,249.99,0,64.44,0,0,0,262303,0,0,0,15931,1462,10474,5322.58,0,20,0
2022-01-30,93039.8,22705,8138.95,710.39,499.92,1275,1549.94,2800,0,0,0,0,616.3548387,0,38.827,0,251.63,0,105.57,0,0,0,5850,997816,12468,459140,17074,1346,10491,5322.58,0,21,0
2022-01-31,78590.33,21886,6669.57,778.61,500,1274.91,1546.6,2500,2500,0,0,0,616.3548387,0,79.566,0,242.24,0,108.67,0,0,0,7741,176,77,358,15277,1322,9390,5322.58,0,22,0
2022-02-01,67104.08,22353.3,7112.54,720.73,499.8,1274.87,1550,0,0,0,0,1071.43,807.3928571,0,119.217,0,252.13,0,115.18,0,0,0,3552,997973,8956,420891,14456,1428,9080,4821.43,0,23,0
2022-02-02,77718.04,23419.54,7030.81,678.51,499.31,1274.91,1550,0,0,3571.43,0,1071.43,807.3928571,0,138.241,0,248.99,0,120.93,0,0,0,4264,175,69,465,14815,1697,9709,4821.43,0,24,0
2022-02-03,95634.14,25493.32,8480.81,700.35,299.99,715.66,1550,0,0,3571.43,0,1071.43,807.3928571,0,57.396,0,249.07,0,135.79,0,0,0,5690,994778,12218,453403,14546,2273,11400,4821.43,0,25,0
2022-02-04,94093.72,26913.43,8172.17,850.03,300,500.32,1550,0,0,3571.43,0,1071.43,807.3928571,0,98.536,0,245.5,0,104.47,0,0,0,5699,3558,66,5430,18554,1847,12610,4821.43,0,26,0
2022-02-05,88489.85,27109.42,9111.47,655.76,300,499.93,1550,0,0,3571.43,0,1071.43,807.3928571,0,57.97,0,260.44,0,78.14,0,0,0,4745,994928,9849,462164,14967,1544,10280,4821.43,0,27,0
2022-02-06,91267.36,26467.91,10412.13,761.01,300,499.83,1547.94,0,0,3571.43,0,1071.43,807.3928571,0,65.5,0,251.59,0,105.39,0,0,0,5451,0,0,0,14449,1440,10124,4821.43,0,28,0
2022-02-07,119471.57,29527.66,8199.66,751.73,299.98,499.27,1550,16500,0,3571.43,0,1071.43,807.3928571,0,160.678,0,252.81,0,77.49,0,0,0,181648,175,42,396,17550,1331,10381,4821.43,0,0,0
2022-02-08,139106.29,35244,9078.35,659.19,300,500,1197.32,3500,0,3571.43,0,1071.43,807.3928571,0,124.422,0,242.6,0,67.7,0,0,0,7000,1087173,11694,462966,17628,1758,12334,4821.43,0,0,1
2022-02-09,181011.51,39790.56,9259,780.86,343.56,499.58,1048.38,4000,0,3571.43,0,1071.43,807.3928571,0,144.919,0,249.36,0,135.09,0,0,0,734668,305,247,1150,26874,4803,20933,4821.43,0,0,2
2022-02-10,128274.89,41106.79,8642.92,657.18,299.04,499.05,1050,2500,0,3571.43,0,1071.43,807.3928571,0,190.835,0,246.43,0,121.81,0,0,0,9685,713245,3934,319704,18033,2545,14989,4821.43,0,0,3
2022-02-11,111385.47,40645.31,8796.96,730.3,299.39,499.55,1050,8800,0,3571.43,0,1071.43,807.3928571,0,81.069,0,254.51,0,130.27,0,0,0,6818,163,65,275,16189,2235,12404,4821.43,0,0,4
2022-02-12,122949.21,41138.46,9054.88,631.28,299.22,499.99,1050,0,0,3571.43,0,1071.43,807.3928571,0,30.752,0,252.7,0,101.88,0,0.25,0,282859,807384,5467,323073,16488,2012,11915,4821.43,0,0,5
2022-02-13,128011.46,40481.36,9248.34,659.19,298.32,499.92,1050,3700,0,3571.43,0,1071.43,807.3928571,0,87.556,0,243.21,0,94.41,0,0.25,0,6599,0,0,0,16920,2367,13178,4821.43,0,0,6
2022-02-14,104264.01,47480.81,7977.32,726.36,299.98,499.83,1050,0,0,3571.43,0,1071.43,807.3928571,0,35.328,0,245.14,0,138.34,0,0.25,0,237943,834000,5954,329741,15901,2383,11886,4821.43,0,0,7
2022-02-15,108715.9,52547.58,8687.99,733.35,298.71,500,1047.02,8000,0,3571.43,0,1071.43,807.3928571,0,49.81,0,252.83,0,141.48,0,0,0,6143,0,0,0,14219,1734,10801,4821.43,0,0,8
2022-02-16,159500.67,56906.29,9262.42,865.6,298.72,500,1050,21100,9000,3571.43,0,1071.43,807.3928571,0,31.506,0,250.85,0,131.39,0,0,0,721189,715720,14059,346579,16858,2216,13332,4821.43,0,0,9
2022-02-17,119210.44,55604.47,9129.03,879.51,300,500,1050,2900,0,3571.43,0,1071.43,807.3928571,0,21.653,0,255.03,0,178.68,0,0,0,9444,0,0,0,17015,1907,12357,4821.43,0,0,10
2022-02-18,106184.02,45034.75,8064.07,790.42,300,500,1050,4800,0,3571.43,0,1071.43,807.3928571,0,47.353,0,248.87,0,143.99,0,0,0,8035,157,69,345,15555,1773,10487,4821.43,0,0,11
2022-02-19,110646.86,41603.28,9988.93,709.68,300,500,1050,0,0,3571.43,0,1071.43,807.3928571,0,23.682,0,254.07,0,151.31,0,0,0,7281,0,0,0,14119,1865,9989,4821.43,0,0,12
2022-02-20,110939.15,41340.11,9424.33,679.52,300,500,1048.64,0,0,3571.43,0,1071.43,807.3928571,0,39.297,0,252.1,0,132.81,0,0,0,7809,720349,6174,360689,15767,1732,10637,4821.43,0,0,13
2022-02-21,103829.93,37802.46,9781.03,781.17,300,500,2100,1500,0,3571.43,0,1071.43,807.3928571,0,46.385,0,247.9,0,125.79,0,0,0,7657,0,0,0,16354,2193,11623,4821.43,0,0,14
2022-02-22,154665.35,33048.34,7927.63,833.73,300,499.58,2100,6700,0,3571.43,0,1071.43,807.3928571,0,181.22,0,246.23,0,152.54,0,0.25,0,202023,929431,9376,510751,18174,1898,13554,4821.43,0,0,15
2022-02-23,83322.62,32218.93,7965.84,896.78,299.41,499.61,2100,0,0,6428.57,0,1071.43,807.3928571,0,54.977,0,249.8,0,139.2,0,0,0,7555,172,99,370,18253,1887,12759,4821.43,0,0,16
2022-02-24,79596.95,32473.11,7533.34,786.58,299.12,499.92,2100,6000,6000,6428.57,0,1071.43,807.3928571,0,28.379,0,252.21,0,133.11,0,0,0,6388,3196,41,3529,15905,1835,11513,4821.43,0,0,17
2022-02-25,98821.65,31520.61,7373.09,811.78,297.12,499.88,2100,3000,0,6428.57,0,1071.43,807.3928571,0,42.087,0,253.95,0,108.45,0,0,0,7068,720964,5263,435973,18376,1807,12749,4821.43,0,0,18
2022-02-26,95477.47,28977.67,8196.73,694.29,298.16,499.63,2100,0,0,6428.57,0,1071.43,807.3928571,0,55.199,0,247.81,0,115.28,0,0,0,22864,0,0,0,13911,1539,10255,4821.43,0,0,19
2022-02-27,89228.24,29509,7065.02,624.61,299.15,499.57,2099.39,0,0,6428.57,0,1071.43,807.3928571,0,56.4,0,253.66,0,90.8,0,0,0,6188,0,0,0,15969,1439,10737,4821.43,0,0,20
2022-02-28,96775.61,29482.96,6229.41,761.83,297.76,499,2098.8,0,0,6428.57,0,1071.43,807.3928571,0,71.028,0,247.27,0,120.52,0,0,0,8724,980692,15145,588616,14296,1789,11163,4821.43,0,0,21
2022-03-01,157045.27,37109.89,7400.43,1009.58,297.98,499.25,2099.98,7500,0,6428.57,0,0,1029.548387,0,52.521,0,252.03,0,131.3,0,0,0,220992,0,0,0,18408,1590,14227,6483.87,0,0,22
2022-03-02,124235.53,41619.85,7305.48,955.51,297.25,499.36,2072.69,7500,0,8571.43,0,0,1029.548387,0,84.354,0,244.63,0,151.25,0,0,0,9961,502871,12671,266997,16973,2182,14387,6483.87,0,0,23
2022-03-03,118842.78,44976.33,6785.62,807.44,298.55,500,2099.24,4000,0,8571.43,0,0,1029.548387,0,72.028,0,245.06,0,176.81,0,0,0,9624,616812,3758,328910,17352,1758,12630,6483.87,0,0,24
2022-03-04,142945.01,49723.15,6781.91,930.3,300,500,2100,7750,0,8571.43,0,0,1029.548387,0,77.982,0,256.17,0,152.92,0,0,0,8532,180,43,281,17337,2569,15074,6483.87,0,0,25
2022-03-05,155249.62,49082.45,9205.89,1086.89,298.85,500,2100,2500,0,8571.43,0,0,1029.548387,0,45.489,0,251.18,0,140.3,0,0,0,177047,0,0,0,14718,1750,10984,6483.87,0,0,26
2022-03-06,155586.52,48852.76,9963.33,1087.61,300,500,2100,0,0,8571.43,0,0,1029.548387,0,92.485,0,253.35,0,179.14,0,0,0,9277,976049,9753,605648,18484,2183,13358,6483.87,0,0,27
2022-03-07,103036.8,48296.1,6588.73,878.59,300,500,2100,2400,0,8571.43,0,0,1029.548387,0,65.148,0,243.27,0,140.08,0,0,0,7776,180,63,377,16691,1924,13864,6483.87,0,0,28
2022-03-08,100631.05,47739.47,7655.56,970.38,1098.97,500,2099.79,2500,0,8571.43,0,0,1029.548387,0,59.852,0,242.04,0,148.56,0,0,0,9466,429678,1919,271164,17268,3181,16738,6483.87,0,0,0
2022-03-09,94527.26,46518.28,7723.43,939.86,1133.63,500,2100,1100,0,8571.43,0,0,1029.548387,0,16.993,0,246.53,0,140.25,0,0,0,8106,181,73,372,13806,2011,12093,6483.87,0,0,0
2022-03-10,106578.25,43635.07,7987.22,998.84,1149.01,487.31,2099.62,6300,0,8571.43,0,0,1029.548387,0,51.065,0,256.44,0,112.2,0,0,0,7071,0,0,0,16324,1891,12157,6483.87,0,0,0
2022-03-11,167337,43678.8,8183.68,1006.32,1147.56,500,2097.69,500,0,8571.43,0,0,1029.548387,0,55.97,0,257.44,0,130.5,0,0,1,163803,980335,5359,602140,17291,3070,17140,6483.87,0,0,0
2022-03-12,126459.43,44159.18,10368.44,991.38,1188.14,500,2100,0,0,8571.43,0,0,1029.548387,0,54.569,0,250.93,0,137.69,0,0,0,24870,0,0,0,13465,2104,12715,6483.87,0,0,0
2022-03-13,107470.41,41986.68,9633.09,959.99,1191.53,500,2099.84,11500,0,8571.43,0,0,1029.548387,0,89.837,0,240.41,0,199.42,0,0,0,129971,0,0,0,15493,1988,12175,6483.87,0,0,0
2022-03-14,110459.24,39932.45,9004.49,1151.39,1098.67,500,2771.49,0,0,8571.43,0,0,1029.548387,0,25.747,0,253.17,0,133.81,0,0,0,10112,181,64,397,14966,2439,14315,6483.87,0,0,0
2022-03-15,236225.23,36640.48,10634.31,1428.44,1122.57,500,2800,30000,0,8571.43,0,0,1029.548387,0,60.301,0,253.58,0,213.22,0,0,0,729330,1087265,12641,642471,15304,2141,14387,6483.87,0,1,0
2022-03-16,152166.28,34427.94,9525.56,1233.21,1100.18,500,2800,17250,0,8571.43,0,0,1029.548387,0,65.386,0,246.42,0,245.3,0,0,0,11280,305751,5020,61859,18928,3263,18090,6483.87,0,2,0
2022-03-17,124660.96,35210.23,9804.23,832.15,1114.76,545.76,4499.68,0,0,8571.43,0,0,1029.548387,0,70.804,0,250.35,0,162.92,0,0,0,51262,3014,639,3826,15913,956,10226,6483.87,0,3,0
2022-03-18,168219.13,35552.66,11528.49,794.3,1090.21,549.72,4498.05,5000,0,8571.43,0,0,1029.548387,0,52.445,0,255.8,0,185.61,0,0,0,434034,12648,277,5383,14141,1312,10573,6483.87,0,4,0
2022-03-19,142434.69,35048.66,11439.15,661.62,1081.02,550,4489.79,3500,0,8571.43,0,0,1029.548387,0,51.774,0,250.27,0,218.38,0,0,0,6360,990709,10841,606418,14840,833,9992,6483.87,0,5,0
2022-03-20,157289.14,35228.23,11696.78,578.86,1097.84,550,4498.12,1200,0,8571.43,0,0,1029.548387,0,84.732,0,252.32,0,188.89,0,0,0,202401,1389905,8800,644414,14440,631,9180,6483.87,0,6,0
2022-03-21,114397.94,35496.96,10448.51,726.69,1080.71,550,4499.08,7500,4000,8571.43,0,0,1029.548387,0,187.902,0,246.38,0,195.28,0,0,0,6793,184,240,997,17182,1094,10992,6483.87,0,7,0
2022-03-22,92221.05,31555.33,10668.37,872.73,1057.2,550,4499.04,9000,2000,8571.43,0,0,1029.548387,0,35.006,0,251.43,0,150.63,0,0,0,6948,0,0,0,13294,951,8641,6483.87,0,8,0
2022-03-23,113344.48,26787.54,10910.69,708.6,1048.2,427.06,4498.49,7300,0,6428.57,0,0,1029.548387,0,39.17,0,243.95,0,145.69,0,0,0,172290,601633,4172,163545,11473,875,8381,6483.87,0,9,0
2022-03-24,187655.91,27987.23,10219.03,770.77,1037.3,383.57,4411.15,4500,0,6428.57,0,0,1029.548387,0,115.937,0,253.98,0,146.63,0,0,1,7050,0,0,0,10369,760,7420,6483.87,0,10,0
2022-03-25,185945.42,27947.33,10095.5,809.83,1053.88,372.84,4492.95,4200,0,6428.57,0,0,1029.548387,0,100.6,0,254.54,0,134.04,0,1,0,720124,1121702,7458,610436,12795,1001,9244,6483.87,0,11,0
2022-03-26,172992.42,27436.33,12582.12,653.5,1068.76,440.19,4495.38,0,0,6428.57,0,0,1029.548387,0,45.275,0,247.4,0,127.25,0,0,0,7379,0,0,0,14586,987,9804,6483.87,0,12,0
2022-03-27,191655.87,27596.42,12594.45,781.12,1102.41,267.97,4498.63,5500,0,6428.57,0,0,1029.548387,0,81.3,0,252.11,0,127.01,0,0,0,21557,1123822,5660,615313,12880,1043,9121,6483.87,0,13,0
2022-03-28,113084.34,24890.08,10221.46,920.67,1076.92,341.37,4495.49,26900,0,6428.57,0,0,1029.548387,0,107.799,0,240.54,0,167.66,0,0,0,11255,55,27,120,16111,848,10185,6483.87,0,14,0
2022-03-29,130487.02,23666.19,10006.7,1050.3,1069.42,344.72,3607.58,3000,0,6428.57,0,0,1029.548387,0,123.34,0,243.5,0,158.5,0,0,0,198718,1093068,11149,639927,13354,882,8954,6483.87,0,15,0
2022-03-30,176205.31,23159.8,8962.64,925.01,1099.6,384.48,2829.53,44000,0,4285.71,0,0,1029.548387,0,80.885,0,243.35,0,122.42,0,0,0,8365,56,35,117,16258,1049,11800,6483.87,0,16,0
2022-03-31,113077.14,22436.84,9233.07,946.96,1087.74,456.24,3000,2750,2000,4285.71,0,0,1029.548387,0,43.595,0,255.49,0,138.16,0,0,0,7685,1036233,5114,606790,14024,845,9394,6483.87,0,17,0
2022-04-01,126237.89,24550.33,9123.74,882.22,1051.72,699.93,2998.92,22900,8900,4285.71,0,0,1050.066667,0,49.132,0,255.48,0,179.89,0,0,0,6838,1038536,13143,669013,12013,821,8361,5500,0,18,0
2022-04-02,133442.52,26143.08,9593.14,716.56,1030.57,500.46,2997.19,0,0,4285.71,0,0,1050.066667,0,74.758,0,259.53,0,145.97,0,0,0,73675,0,0,0,13727,877,8688,5500,0,19,0
2022-04-03,156296.56,25520.41,10533.95,681.73,1076.26,500,2999.06,0,0,4285.71,0,0,1050.066667,0,68.77,0,261.18,0,194.3,0,0,0,7691,1386327,5695,590607,12882,978,9111,5500,0,20,0
2022-04-04,95824.66,24467.74,8252.8,923.26,1077.84,500,2996.99,3500,0,4285.71,0,0,1050.066667,0,43.129,0,249.29,0,160.3,0,0,0,7058,59,39,149,19048,694,8529,5500,0,21,0
2022-04-05,103739.61,24079.48,8305.52,768.98,1221.67,500,2991.23,8000,0,0,0,0,1050.066667,0,64.461,0,248.7,0,226.34,0,0,0,5743,1038180,13060,496126,13047,554,6198,5500,0,22,0
2022-04-06,133751.55,24951.23,8076.69,679.92,1214.14,500,2997.1,4750,0,0,0,0,1050.066667,0,99.2,0,237.75,0,163.28,0,0,0,156427,59,22,91,11682,602,6301,5500,0,23,0
2022-04-07,150820.17,27340.51,8114.41,1252.11,1215.47,500,2992.66,0,0,0,0,0,1050.066667,0,120.495,0,250.92,0,166.14,0,1,0,716671,1034854,7120,488213,15187,502,6014,5500,0,24,0
2022-04-08,269033.54,28121.66,7009.57,1111.46,1225.25,500,2998.77,13700,500,0,0,0,1050.066667,0,178.312,0,250.84,0,163.63,0,0,1,6948,59,24,115,14347,803,7622,5500,0,25,0
2022-04-09,115290.27,29870.53,7150.84,1085.94,1243.81,499.99,4454.82,2500,0,0,0,0,1050.066667,0,68.067,0,251.32,0,137.92,0,0,0,4992,1036755,9385,481539,13564,704,6836,5500,0,26,0
2022-04-10,120654.45,32588.33,7731.77,867.67,1246.87,500,4495.11,2500,0,0,0,0,1050.066667,0,87.067,0,255.96,0,142.28,0,0,0,5602,0,0,0,13358,698,6847,5500,0,27,0
2022-04-11,163882.59,32679.81,9382.51,829.03,1235.09,499.99,4486.25,19000,3000,0,0,0,1050.066667,0,126.139,0,260.1,0,181.06,0,0,0,98108,1037656,12333,488338,17422,1223,8355,5500,0,28,0
2022-04-12,136163.98,31642.35,8410.96,847.78,1241.31,500,4489.33,18900,6000,0,0,0,1050.066667,0,40.539,0,252.37,0,142.76,0,0,0,6323,60,26,106,14288,729,7011,5500,0,0,0
2022-04-13,127262.53,32441.12,7957.52,677.85,1222.8,500,4480.7,6000,0,0,0,0,1050.066667,0,182.799,0,245.6,0,191.16,0,0,0,250914,209,37,662,13226,866,6734,5500,0,0,0
2022-04-14,137093.04,33046.76,8827.25,725.19,1222.01,500,4492.68,14100,0,0,0,0,1050.066667,0,434.564,0,245.1,0,171.19,0,0,0,434411,0,0,0,13793,682,6787,5500,0,0,0
2022-04-15,135855.94,32781.11,10109.04,567.59,1181.23,500,4497.83,5000,0,0,0,0,1050.066667,0,664.098,0,243.62,0,116.09,0,0,0,6433,60,26,149,14804,827,7372,5500,0,0,0
2022-04-16,189847.09,33479.79,8562.04,510.56,1216.56,500,4494.12,11500,0,0,0,0,1050.066667,0,437.461,0,247.25,0,191.7,0,0,0,526371,1035285,12312,511356,13638,676,6414,5500,0,0,0
2022-04-17,163478.09,34719.98,8200.23,687.51,1235.53,500,4487.2,0,0,0,0,0,1050.066667,0,67.673,0,265.7,0,259.6,0,0,0,467021,0,0,0,13408,698,7218,5500,0,0,0
2022-04-18,103875.26,34226.74,9126.18,1271.05,1228.62,500,5769.14,5500,0,0,0,0,1050.066667,0,39.409,0,252.22,0,318.8,0,0,0,63874,60,14,108,14090,726,6940,5500,0,0,0
2022-04-19,117202.38,33057.36,8906.22,1109.39,1215.02,499.99,6498.31,15000,0,0,0,0,1050.066667,0,180.929,0,252.17,0,237.78,0,0,0,201407,149,0,492,13424,621,6232,5500,0,0,0
2022-04-20,144267.06,26912.43,8411.92,984.31,1226.02,500,4245.66,12850,0,0,0,0,1050.066667,0,77.23,0,247.28,0,223.62,0,0,0,6929,490895,8440,189065,15092,937,7448,5500,0,0,0
2022-04-21,145463.26,27038.69,8514.71,915.44,1226.57,499.94,4246.42,6000,0,0,0,0,1050.066667,0,199.473,0,245.53,0,230.88,0,0,0,314701,991253,9765,506471,14832,1255,8714,5500,1,0,0
2022-04-22,230916.38,27866.56,7687.92,936.95,1222.5,500,4248.26,1500,0,0,0,0,1050.066667,0,153.339,0,244.27,0,206.09,0,0,1,7196,477213,5565,239401,14523,936,7777,5500,2,0,0
2022-04-23,143405.43,28167.96,8794.07,674.97,1219.83,500,4243.96,10500,0,0,0,0,1050.066667,0,25.072,0,242.83,0,246.58,0,0,0,5725,0,0,0,14287,709,7336,5500,3,0,0
2022-04-24,139005.91,30250.26,9562.13,676.24,1248.94,500,4241.57,0,0,0,0,0,1050.066667,0,218.559,0,265.2,0,284.28,0,0,0,6312,239275,3125,78979,13792,705,6366,5500,4,0,0
2022-04-25,108623.64,29140.06,9156.62,948.55,1254.81,499.99,4243.92,2200,0,0,0,0,1050.066667,0,42.744,0,253.23,0,273.06,0,0,0,6329,63,27,130,12669,673,6510,5500,5,0,0
2022-04-26,119921.61,25514.06,9362.4,1031.83,1227.43,499.98,4246.46,4000,0,0,0,0,1050.066667,0,290.551,0,252,0,254.12,0,0,0,5925,987959,9764,510189,12113,597,5779,5500,6,0,0
2022-04-27,138107.43,22379.93,8767.42,734.14,1202.07,500,4242.62,6000,0,0,0,0,1050.066667,0,136.41,0,246.95,0,287.02,0,0,0,6461,62,46,114,14772,1052,7585,5500,7,0,0
2022-04-28,131482.07,22346.52,9427.09,976.06,1217.59,488.33,4239.37,0,0,0,0,0,1050.066667,0,133.693,0,244.9,0,273.39,0,0,0,5219,240611,2578,81452,12338,596,5835,5500,8,0,0
2022-04-29,159721.04,22271.13,9596.04,1057.69,1065.24,469.97,4248.5,2000,0,0,0,0,1050.066667,0,95.463,0,242.72,0,323.54,0,0,0,66220,241037,1502,82345,12626,745,6265,5500,9,0,0
2022-04-30,165472.25,22897.25,10431.6,748.54,1147.3,470,4249.72,0,0,0,0,0,1050.066667,0,60.22,0,245,0,320.47,0,0,0,74067,995372,10492,530683,13980,581,6495,5500,10,0,0
2022-05-01,257666.7,24487.57,12985.9,1007.49,1222.81,469.99,4246.74,2500,2500,0,0,0,965.7741935,0,226.558,0,266.9,0,437.1,0,2,0,69706,959168,16964,521261,15345,792,7337,6483.87,11,0,0
2022-05-02,135914.21,23270.54,11494.68,1335.8,1224.08,500,4241.73,1500,0,0,0,0,965.7741935,0,154.926,0,253.82,0,445.14,0,0,0,7116,62,60,146,14306,825,7758,6483.87,12,0,0
2022-05-03,124312.17,24476.95,11466.09,1089.21,1104.88,500,4245.06,6000,0,0,0,0,965.7741935,0,191.011,0,248.67,0,501.47,0,0,0,207715,0,0,0,11504,503,5777,6483.87,13,0,0
2022-05-04,108204.74,26997.58,11623.89,1037.87,654.71,500,4245.55,5500,0,0,0,0,965.7741935,0,163.918,0,244.87,0,435.78,0,0,0,5788,820460,6758,510081,11720,755,6102,6483.87,14,0,0
2022-05-05,120478.97,27199.35,10412.77,1016.74,651.7,499.99,4248.52,7000,0,0,0,0,965.7741935,0,91.836,0,244.28,0,382.05,0,0,0,55935,113861,261,4026,10744,655,5719,6483.87,15,0,0
2022-05-06,125230.73,27639.53,10703.37,920.99,646.81,500,4248.97,6500,0,0,0,0,965.7741935,0,85.799,0,240.57,0,268.34,0,0,0,5707,62,14,128,11909,624,6375,6483.87,16,0,0
2022-05-07,137183.84,28577.54,11481.01,880.64,648.19,500,4249.76,4500,0,0,0,0,965.7741935,0,76.529,0,250.89,0,286.17,0,0,0,178059,240793,2571,76045,11755,579,5413,6483.87,17,0,0
2022-05-08,125713.34,29659.44,12779.9,794.34,644.46,500,4245.9,0,0,0,0,0,965.7741935,0,117.599,0,266.52,0,357.68,0,0,0,6440,0,0,0,10642,575,5164,6483.87,18,0,0
2022-05-09,110740.38,27898.01,12308.03,1542.17,623.15,517.18,3675.04,800,0,0,0,0,965.7741935,0,261.17,0,256.46,0,241.28,0,0,0,7177,754417,10749,524364,10086,471,5520,6483.87,19,0,0
2022-05-10,195785.73,28976.82,12309.94,1505.83,619.53,499.98,3493.3,2500,0,0,0,0,965.7741935,0,70.718,0,248.12,0,220.94,0,0,0,7931,0,0,0,13311,864,7563,6483.87,20,0,0
2022-05-11,129193.14,31031.88,11132.92,1513.85,638.71,500,3494.62,8500,0,0,0,0,965.7741935,0,139.818,0,239.55,0,208.63,0,0,0,7385,62,33,136,11899,736,6611,6483.87,21,0,0
2022-05-12,140022.41,31812.17,10690.85,1322.88,641.67,499.99,3497.66,15100,0,0,0,0,965.7741935,0,247.329,0,244.41,0,207.05,0,0,0,7186,238514,2293,80131,11231,676,5951,6483.87,22,0,0
2022-05-13,187741.59,32254.63,10410.38,1610.37,634.23,499.98,3490.38,5300,0,0,0,0,965.7741935,0,183.393,0,246.27,0,190.64,0,0,0,318142,725981,8339,520965,12305,648,7138,6483.87,23,0,0
2022-05-14,186781.7,32828.64,12979.14,1319.69,643.24,500,3497.81,3500,0,0,0,0,965.7741935,0,59.564,0,248.67,0,99.38,0,0,0,88509,471220,8900,253717,15076,799,8205,6483.87,24,0,0
2022-05-15,202419.29,35433.54,14774.76,1260.99,658.9,500,3494.98,0,0,0,0,0,965.7741935,0,85.267,0,270.31,0,104.01,0,0,0,11068,780190,6663,496434,14838,1012,8301,6483.87,25,0,0
2022-05-16,185166.34,35743.72,11936.38,1589.61,668.76,499.98,3185.09,3900,0,0,0,0,965.7741935,0,432.398,0,258.03,0,171.32,0,0,0,377748,776680,34552,520354,17426,1049,9969,6483.87,26,0,0
2022-05-17,182701.85,38116.42,10884.67,1347.34,668.86,499.99,2999.46,6000,0,0,0,0,965.7741935,0,133.201,0,250.33,0,212.46,0,0,0,97658,149,233,557,15090,1033,8450,6483.87,27,0,0
